Fichier,Termes,Phrase
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"עירוב : שכח להוריד את העירוב מן האילן או שהניחו בכרמלית — מותר בבין השמשות להורידו ולהוציאו, להכשיר תחומו."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"הדלקת נר שבת : שכחו להדליק — מותר בבין השמשות לומר לעכו""ם להדליק נר לשבת, וזהו דוחק וצורך גדול."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,מוצאי שבת : בין השמשות שלאחר השבת — מחמירים ואין נוהג בו היתר זה.
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"סיכום שיטות והכרעת ההלכה היסוד : חז""ל לא העמידו את גזירות השבות שלהם על זמן בין השמשות — שהוא ספק יום ספק לילה — כאשר יש צורך מצוה או דוחק."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,הזמן — בין השמשות דכניסת שבת בלבד; דמוצאי שבת לחומרא.
sources/shabbat/siman-342/niveau-2-lamdan.html,shkia,לכתחילה — להזדרז קודם השקיעה ולא לסמוך על היתר זה.
sources/shabbat/siman-342/niveau-3-synthese-en.html,tzeit,"Key concepts condensed Concept Definition Application בֵּין הַשְּׁמָשׁוֹת Twilight — safek day/night From shkiyah to tzeis hakochavim שְׁבוּת Rabbinic issur of Shabbos Only this level is concerned by the heter דְּבַר מִצְוָה Need for a mitzvah Lulav, shofar, eiruv דּוֹחַק Pressin"
sources/shabbat/siman-342/niveau-3-synthese.html,bein_hashmashot,"Siman שמ""ב · Niveau 3 — Pendant Bein Hashemashot | Hilkhot Shabbat FR HE EN דעת DAAT Hilkhot Shabbat Siman שמ""ב DAAT · NIVEAU 3 — SYNTHÈSE MAGISTRALE Siman שמ""ב סימן שמ""ב · בֵּין הַשְּׁמָשׁוֹת מֻתָּר לַעֲשׂוֹת דְּבָרִים שֶׁאָסְרוּ חַזַ""ל מִשּׁוּם גְּזֵרָה Récapitulatif & mnémoniq"
sources/shabbat/siman-342/niveau-3-synthese.html,bein_hashmashot,"Pendant bein hashemashot (le crépuscule, ce moment de doute entre jour et nuit), les Sages n'ont pas étendu leurs décrets rabbiniques ( שבות ) — à condition qu'il y ait un besoin de mitzva ou une nécessité pressante ( דְּחָק )."
sources/shabbat/siman-342/niveau-3-synthese.html,shkia|tzeit,"Les concepts-clés condensés Concept Définition Application בֵּין הַשְּׁמָשׁוֹת Crépuscule — doute jour/nuit De la שקיעה à la sortie des étoiles שְׁבוּת Interdit rabbinique de Shabbat Seul ce niveau est concerné par l'allègement דְּבַר מִצְוָה Besoin pour une mitzva Loulav, chofar"
sources/shabbat/siman-342/niveau-3-synthese.html,bein_hashmashot,↓ Bein hashemashot est un doute : jour ou nuit ?
sources/shabbat/siman-342/niveau-3-synthese.html,bein_hashmashot,↓ NON (sinon : interdit) Q2 : Est-on à bein hashemashot de l' entrée du Shabbat ?
sources/shabbat/siman-342/niveau-3-synthese.html,bein_hashmashot,"Sans mitzva ni דוחק réel, le décret rabbinique tient même à bein hashemashot."
sources/shabbat/siman-342/niveau-3-synthese.html,shkia,"Lekhatḥila, on se hâte de faire le nécessaire avant la שקיעה et on ne compte pas sur ce dispositif."
sources/shabbat/siman-342/niveau-3-synthese.html,shkia|bein_hashmashot,"Tableau de synthèse finale Élément Détail Sujet du siman שבות permis pendant bein hashemashot pour une mitzva ou un דוחק Nombre de seifim 1 Mishnah Berurah 7 entrées Source talmudique שבת לד ע""א — ברייתא ; משנה שבת ב, ז ; עירובין לב ע""ב Renvois internes סי' רס""א (zone du crépuscu"
sources/shabbat/siman-342/niveau-3-synthese.html,shkia,"Les commandements pratiques du Siman שמ""ב Pour la conduite quotidienne Se hâter de faire tout le nécessaire avant la שקיעה — ne pas compter d'avance sur l'allègement du crépuscule."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"סימן שמ""ב · רמה 1 — בין השמשות מותר לעשות דברים שאסרו | הלכות שבת FR HE EN ✦ ❖ ✦ דעת · רמה 1 — התחלה סימן שמ""ב · סעיף אחד בין השמשות — מעשים מדרבנן המותרים לצורך מצוה — להכיר ולהבין סימן שמ""ב בֵּין הַשְּׁמָשׁוֹת מֻתָּר לַעֲשׂוֹת דְּבָרִים שֶׁאָסְרוּ חַזַ""ל מִשּׁוּם גְּזֵרָה 🌱 רמת"
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"נושא: בין השמשות — מעשים מדרבנן המותרים לצורך מצוה מקור: שולחן ערוך אורח חיים סימן שמ""ב (סעיף אחד) עריכה: רב יוסף חיים סממה דעת · daattorah.com 📄 הדפסה / שמירה כ-PDF 📑 מהלך הלימוד 1."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"טקסט השולחן ערוך סימן שמ""ב כולל סעיף אחד של המחבר (רבי יוסף קארו) המקודד את הדינים הנוגעים ל בין השמשות — מעשים מדרבנן המותרים לצורך מצוה ."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"סעיף א בין השמשות מותר לעשות דברים שאסרו חז""ל משום גזירה."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"ובו סעיף אחד: כל הדברים שהם אסורים מדברי סופרים לא גזרו עליהם בין השמשות (וע""ל סי' רס""א וס""ס ש""ז) והוא שיהא שם דבר מצוה או דוחק כיצד מותר לו בין השמשות לעלות באילן או לשוט על פני המים להביא לולב או שופר וכן מוריד מהאילן או מוציא מהכרמלית עירוב שעשה וכן אם היה טרוד ונחפז לדבר שהוא"
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,מותר בבין השמשות לעלות על אילן או לשוט על פני המים כדי להביא לולב או שופר; וכן מוריד דבר מן האילן או מוציא מן הכרמלית עירוב שעשה.
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,וכן אם היה טרוד ונחפז לדבר שהוא משום שבות [איסור דרבנן קל] — מותר בבין השמשות.
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,ומטעם זה מותר בבין השמשות לומר לגוי להדליק לו נר לשבת.
sources/shabbat/siman-342/niveau-1-base-he.html,tzeit|bein_hashmashot,"סימן שמ""ב , בסעיף יחיד, קובע עיקרון רחב היקף: בין השמשות — זמן הדמדומים, אותו רגע ספק שבין סוף היום לצאת הכוכבים."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"היגיון הסימן: בין השמשות הוא ספק , ואיסורי דרבנן הם בעצמם סייגים — נמצא כאן ""ספק דרבנן"", שמכריעים בו לקולא (ספק דרבנן לקולא), ובלבד שיש צורך אמיתי המצדיק זאת."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot|rt,"מקומו בהלכות שבת סימן שמ""ב מפנה לסימנים רס""א (הגדרת בין השמשות וכניסת השבת) וש""ז (אמירה לעכו""ם)."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"שבות — איסור דרבנן : רק השבותין הוקלו בבין השמשות, אך לעולם לא איסור מן התורה."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"הכלל הזהוב: בבין השמשות, שבות (איסור דרבנן) מותר לצורך מצוה או דוחק — אך לעולם לא איסור מן התורה, ולעולם לא בלא צורך אמיתי."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,פירוט הסעיף רכיב תוכן עיקרון גזירות דרבנן אינן נוהגות בבין השמשות תנאי צורך מצוה או דוחק דוגמאות למצוה לעלות על אילן / לשוט כדי להביא לולב או שופר; להחזיר עירוב דוגמה לדוחק לומר לגוי להדליק נר לשבת שיטת הלימוד: כדי ליישם סעיף זה — (1) האם אנו אכן בבין השמשות; (2) האם המעשה אינו א
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"הנה הראשונות — להבנה טובה יותר של פשט הסעיף: משנה ברורה (א) — (א) כל הדברים וכו' - לישנא דכל לאו דוקא דיש דברים שאיסורן מדברי סופרים וגזרו עליהן ביה""ש אף לצורך מצוה כגון המבואר לקמן בסימן ת""ט ס""ג בשו""ע וכן להעביר פחות פחות מד""א וכמו שמובא שם במ""א בשם הרה""מ והטעם משום דהם קרובים ל"
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"(1) ""כל הדברים"" אינו מוחלט: יש איסורי דרבנן, ה קרובים לבוא לידי מלאכה דאורייתא , שנשארים אסורים אף בבין השמשות, ואף לצורך מצוה (כגון עירובי תחומין, או מלאכה שאינה צריכה לגופה)."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"(2) הסימן מדבר בבירור בבין השמשות של ערב שבת ; ולגבי בין השמשות של מוצאי שבת, המשנה ברורה מסיק שיש להחמיר (שאין קדושת השבת פוקעת מספק)."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,העיקרון — הקלת השבותין בבין השמשות לצורך מצוה — משותף לכולם.
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"מקרים מעשיים בני זמננו מצב ניתוח לבקש מגוי להדליק את האור בבין השמשות של ערב שבת מותר — זה שבות (אמירה לעכו""ם) ויש צורך אמיתי (כבוד השבת) — דוגמה מפורשת בסעיף."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"להחזיר חפץ של מצוה שנשאר בכרמלית מותר בבין השמשות של ערב שבת לצורך מצוה (לולב, שופר, עירוב)."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,בין השמשות של מוצאי שבת המשנה ברורה מסיק להחמיר — אין לסמוך על הקלה זו ללא רב.
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"להלכה למעשה, שאל את רבך — ההגדרה המדויקת של בין השמשות (סימן רס""א) ורשימת השבותין המוצאים מן ההקלה דורשים עיון מדוקדק."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,"סיכום מעשי של הסימן סימן שמ""ב בארבעה כללים: בבין השמשות , גזירות דרבנן מוקלות — ספק הדמדומים מכריע לקולא."
sources/shabbat/siman-342/niveau-1-base-he.html,bein_hashmashot,בין השמשות של מוצאי שבת — מחמירים.
sources/shabbat/siman-342/niveau-2-lamdan-he.html,bein_hashmashot|rt,"Siman שמ""ב · רמה 2 — Pendant Bein Hashemashot | הלכות שבת FR HE EN ✦ ❖ ✦ DAAT · רמה 2 — למדן שולחן ערוך · אורח חיים הלכות שבת — עיון מעמיק סימן שמ""ב בֵּין הַשְּׁמָשׁוֹת מֻתָּר לַעֲשׂוֹת דְּבָרִים שֶׁאָסְרוּ חַזַ""ל מִשּׁוּם גְּזֵרָה עיון, פלפול, שיטות הראשונים והאחרונים ⚡ ללומדים "
sources/shabbat/siman-342/niveau-2-lamdan-he.html,bein_hashmashot,"בין השמשות מותר לעשות דברים שאסרו חז""ל משום גזירה."
sources/shabbat/siman-342/niveau-2-lamdan-he.html,bein_hashmashot,"ובו סעיף אחד: כל הדברים שהם אסורים מדברי סופרים לא גזרו עליהם בין השמשות (וע""ל סי' רס""א וס""ס ש""ז) והוא שיהא שם דבר מצוה או דוחק כיצד מותר לו בין השמשות לעלות באילן או לשוט על פני המים להביא לולב או שופר וכן מוריד מהאילן או מוציא מהכרמלית עירוב שעשה וכן אם היה טרוד ונחפז לדבר שהוא"
sources/shabbat/siman-342/niveau-2-lamdan-he.html,bein_hashmashot,"הקדמת הסוגיא — ברייתא דשבות בין השמשות המקור בגמרא המקור לדין זה הוא ברייתא מפורשת בשבת (לד ע""א) : ""כל אלו שאמרו אסור לטלטלן בשבת — בין השמשות מותר לטלטלן"" , ובהמשך הסוגיא נאמר הכלל הרחב — ""ספק חשכה..."
sources/shabbat/siman-342/niveau-2-lamdan-he.html,bein_hashmashot,"מכל אלו עולה שחז""ל לא גזרו את גזירות דרבנן על זמן בין השמשות, משום שהוא עצמו ספק יום ספק לילה, וגזירה על ספק היא גזירה לגזירה."
